Date,Species Name,Transect,Location (m),#Plants,#Inflorescences,Flowers/Inf,#Flowers,Method,Notes on Plant Distribution,Notes on Visitation,Name,Picture,,
05/06/2015,Hirschfeldia incana,BSS a,30,2,17,2.7,9,Estimate,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,31,3,41,2.7,111,Estimate,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,32,1,5,1.8,9,Direct,,,Saul G,,,
05/06/2015,Acmispon glaber,BSS a,33,1,240,2.7,648,Estimate,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,33,1,2,1.5,3,Direct,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,34,1,5,1.2,6,Direct,,,Saul G,,,
05/06/2015,Acmispon glaber,BSS a,35,1,49,2.7,132,Estimate,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,35,1,2,1.0,2,Direct,,,Saul G,,,
05/06/2015,Acmispon glaber,BSS a,36,1,212,2.7,572,Estimate,,,Saul G,,,
05/06/2015,Acmispon glaber,BSS a,37,1,235,2.7,635,Estimate,,Bee (no pollen bags),Saul G,AG050615a*,AG050615b,
05/06/2015,Hirschfeldia incana,BSS a,38,3,13,2.7,35,Estimate,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,39,5,31,2.7,84,Estimate,,,Saul G,,,
05/06/2015,Penstemon spectabilis,BSS a,40,2,25,1.2,30,Estimate,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,40,3,16,2.7,43,Estimate,,,Saul G,,,
05/06/2015,Penstemon spectabilis,BSS a,41,1,3,1.7,5,Direct,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,41,4,18,2.7,49,Estimate,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,42,1,1,1.0,1,Direct,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,43,4,48,2.7,130,Estimate,,,Saul G,HI050615,,
05/06/2015,Penstemon spectabilis,BSS a,44,1,35,1.2,42,Estimate,,,Saul G,,,
05/06/2015,Penstemon spectabilis,BSS a,45,1,296,1.2,355,Estimate,"Large shrub, 2+ meters wide.",Bee,Saul G,PS050615*,,
05/06/2015,Hirschfeldia incana,BSS a,48,2,8,1.3,10,Direct,,,Saul G,,,
05/06/2015,Penstemon spectabilis,BSS a,48,1,6,1.2,7,Direct,,,Saul G,,,
05/06/2015,Hirschfeldia incana,BSS a,49,3,70,2.7,189,Estimate,,,Saul G,,,
05/06/2015,Cryptantha species,BSS a,49,1,22,1.8,40,Estimate,,,Saul G,CRS050615*,,
05/06/2015,Hirschfeldia incana,BSS a,50,2,59,2.7,159,Estimate,,,Saul G,,,
05/11/2015,Erodium cicutarium,BRS a,2,1,1,1.0,1,Direct,,,Saul G,,,
05/11/2015,Erodium cicutarium,BRS a,4,1,2,1.0,2,Direct,,,Saul G,EC051115,,
05/11/2015,Erodium cicutarium,BRS a,5,1,1,1.0,1,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,5,1,1,1.0,1,Direct,,,Saul G,CEM051115a***,CEM051115b,
05/11/2015,Erodium cicutarium,BRS a,6,1,1,2.0,2,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,6,1,1,1.0,1,Direct,,,Saul G,,,
05/11/2015,Erodium cicutarium,BRS a,7,1,1,1.0,1,Direct,,,Saul G,,,
05/11/2015,Erodium cicutarium,BRS a,8,1,1,2.0,2,Direct,,,Saul G,,,
05/11/2015,Erodium cicutarium,BRS a,10,2,2,1.0,2,Direct,,,Saul G,,,
05/11/2015,Erodium cicutarium,BRS a,11,3,5,1.0,5,Direct,,,Saul G,,,
05/11/2015,Camissoniopsis bistorta,BRS a,13,1,2,1.0,2,Direct,,,Saul G,CB051115,,
05/11/2015,Erodium cicutarium,BRS a,13,1,1,1.0,1,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,16,1,1,1.0,1,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,17,3,5,1.0,5,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,18,3,6,1.0,6,Direct,,,Saul G,,,
05/11/2015,Hirschfeldia incana,BRS a,19,1,4,2.5,10,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,19,1,3,1.0,3,Direct,,,Saul G,,,
05/11/2015,Acmispon glaber,BRS a,20,1,3,2.3,7,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,21,1,2,1.0,2,Direct,,,Saul G,,,
05/11/2015,Acmispon glaber,BRS a,22,1,3,1.7,5,Direct,,,Saul G,,,
05/11/2015,Erodium cicutarium,BRS a,25,2,2,1.0,2,Direct,,,Saul G,,,
05/11/2015,Acmispon glaber,BRS a,26,1,5,1.8,9,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,26,3,5,1.0,5,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,27,1,1,1.0,1,Direct,,,Saul G,,,
05/11/2015,Erodium cicutarium,BRS a,28,1,1,1.0,1,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,28,1,2,1.0,2,Direct,,,Saul G,,,
05/11/2015,Cryptantha species,BRS a,29,2,17,1.8,30,Direct,,,Saul G,CRS051115,,
05/11/2015,Hirschfeldia incana,BRS a,31,2,4,1.0,4,Direct,,,Saul G,,,
05/11/2015,Hirschfeldia incana,BRS a,32,2,3,1.0,3,Direct,,,Saul G,,,
05/11/2015,Hirschfeldia incana,BRS a,34,1,15,1.3,20,Direct,,,Saul G,,,
05/11/2015,Acmispon glaber,BRS a,36,1,8,2.1,17,Direct,,,Saul G,AG051115a,AG051115b,
05/11/2015,Centaurea melitensis,BRS a,41,1,2,1.0,2,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,47,4,14,1.2,17,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,48,2,3,1.3,4,Direct,,,Saul G,,,
05/11/2015,Centaurea melitensis,BRS a,49,1,1,1.0,1,Direct,,,Saul G,,,
05/11/2015,Salvia apiana,BRS a,50,1,122,1.0,122,Direct,,Bee (w/ no pollen bags),Saul G,SA051115a,SA051115b,
05/12/2015,Apiastrum angustifolium,USS b,3,1,,,,Estimate,"Solitary, no others around",,Saul G,,,
05/12/2015,Mirabilis laevis,USS b,4,1,120,1.3,156,Estimate,"Shrub, solitary.",,Saul G,ML051215***,ML051215b,
05/12/2015,Cryptantha species,USS b,37,1,8,2.0,16,Direct,,,Saul G,,,
05/12/2015,Cryptantha species,USS b,38,1,12,2.6,31,Direct,,,Saul G,CRS051215a,CRS051215b,
05/12/2015,Camissoniopsis bistorta,USS b,41,1,1,2.0,2,Direct,,,Saul G,CB051215,,
05/12/2015,Eriodictyon trichocalyx,USS b,45,1,4,1.5,6,Direct,"Others aournd, but not flowering.",,Saul G,ET051215a*,ET051215b,
05/12/2015,Erodium cicutarium,NNG b,1,4,5,1.2,6,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,2,5,7,1.3,9,Direct,,,Saul G,EC051215*,,
05/12/2015,Erodium cicutarium,NNG b,3,3,8,1.1,9,Direct,,,Saul G,,,
05/12/2015,Eriogonum fasciculatum,NNG b,3,1,17,22.9,389,Estimate,,,Saul G,,,
05/12/2015,Hirschfeldiana incana,NNG b,4,1,7,1.3,9,Direct,,,Saul G,,,
05/12/2015,Eriogonum fasciculatum,NNG b,5,2,1060,22.9,24274,Estimate,,Several Bees (w/ & w/o yellow pollen bags),Saul G,EF051215a*,EF051215b,
05/12/2015,Eriogonum fasciculatum,NNG b,8,1,400,22.9,9160,Estimate,,Several Bees (w/ & w/o yellow pollen bags),Saul G,,,
05/12/2015,Cryptantha species,NNG b,10,1,3,1.0,3,Direct,,,Saul G,CRS051215,,
05/12/2015,Erodium cicutarium,NNG b,12,2,2,1.5,3,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,13,3,15,1.2,18,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,14,2,10,1.2,12,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,18,2,6,1.0,6,Direct,,,Saul G,,,
05/12/2015,Erodium botrys,NNG b,18,1,3,1.0,3,Direct,,,Saul G,EB051215a***,EB051215b,
05/12/2015,Erodium cicutarium,NNG b,19,4,5,1.2,6,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,21,1,1,3.0,3,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,23,1,1,1.0,1,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,24,1,3,2.0,6,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,25,1,1,1.0,1,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,26,1,1,1.0,1,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,35,1,2,1.0,2,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,38,2,8,1.3,10,Direct,,,Saul G,,,
05/12/2015,Erodium cicutarium,NNG b,47,1,14,1.2,17,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,1,1,3,1.0,3,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,2,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Eriastrum sapphirinum,BSS b,2,1,2,1.0,2,Direct,,,Saul G,ES051315a*,ES051315b,
05/13/2015,Erodium cicutarium,BSS b,3,1,1,1.0,1,Direct,,,Saul G,EC051315*,,
05/13/2015,Eriastrum sapphirinum,BSS b,3,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Eriastrum sapphirinum,BSS b,4,2,2,1.0,2,Direct,,,Saul G,,,
05/13/2015,Centaurea melitensis,BSS b,4,1,1,1.0,1,Direct,,,Saul G,CEM051315*,,
05/13/2015,Erodium cicutarium,BSS b,4,1,1,2.0,2,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,5,1,3,1.0,3,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,6,4,11,1.1,12,Direct,,,Saul G,,,
05/13/2015,Eriastrum sapphirinum,BSS b,6,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,7,2,3,1.0,3,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,8,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,9,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,10,2,4,1.3,5,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,11,2,3,1.0,3,Direct,,,Saul G,,,
05/13/2015,Cryptantha species,BSS b,12,3,4,1.0,4,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,12,3,4,1.0,4,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,13,1,2,1.0,2,Direct,,,Saul G,,,
05/13/2015,Centaurea melitensis,BSS b,13,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Centaurea melitensis,BSS b,14,1,5,1.0,5,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,15,1,8,1.6,13,Direct,,,Saul G,HI051315a,HI051315b,
05/13/2015,Erodium cicutarium,BSS b,15,2,3,1.3,4,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,16,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,17,5,6,1.5,9,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,19,2,6,1.7,10,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,20,1,7,1.6,11,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,20,1,2,2.0,4,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,21,3,4,1.0,4,Direct,,,Saul G,,,
05/13/2015,Centaurea melitensis,BSS b,21,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Centaurea melitensis,BSS b,22,6,14,1.0,14,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,22,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Centaurea melitensis,BSS b,23,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Camissoniopsis bistorta,BSS b,24,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Centaurea melitensis,BSS b,25,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,25,1,9,2.3,21,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,25,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,26,2,2,1.5,3,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,26,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,27,3,4,1.8,7,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,28,1,6,1.3,8,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,28,3,3,1.0,3,Direct,,,Saul G,,,
05/13/2015,Centaurea melitensis,BSS b,29,1,2,1.0,2,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,29,2,3,1.0,3,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,29,2,8,1.3,10,Direct,,,Saul G,,,
05/13/2015,Centaurea melitensis,BSS b,31,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,33,2,7,1.4,10,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,34,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,35,1,7,1.4,10,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,37,1,28,1.4,40,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,38,1,2,1.5,3,Direct,,,Saul G,,,
05/13/2015,Cryptantha species,BSS b,40,1,4,1.5,6,Direct,,,Saul G,CRS051315,,
05/13/2015,Hirschfeldia incana,BSS b,40,1,11,1.4,15,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,41,4,32,1.6,52,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,42,2,12,1.2,14,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,44,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,45,1,1,1.0,1,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,46,2,14,1.2,17,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,47,1,2,2.5,5,Direct,,Bee (/w yellow pollen bags),Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,48,2,5,1.4,7,Direct,,,Saul G,,,
05/13/2015,Hirschfeldia incana,BSS b,49,2,5,1.0,5,Direct,,,Saul G,,,
05/13/2015,Erodium cicutarium,BSS b,49,1,2,1.0,2,Direct,,,Saul G,,,
05/14/2015,Erodium cicutarium,BRS b,1,6,19,1.2,22,Direct,,,Saul G,,,
05/14/2015,Erodium cicutarium,BRS b,2,8,25,1.3,32,Direct,,,Saul G,EC051415,,
05/14/2015,Erodium cicutarium,BRS b,3,2,4,1.5,6,Direct,,,Saul G,,,
05/14/2015,Acmispon glaber,BRS b,4,2,60,1.9,114,Estimate,,,Saul G,AG051415,,
05/14/2015,Acmispon glaber,BRS b,5,3,48,1.9,91,Estimate,,,Saul G,,,
05/14/2015,Acmispon glaber,BRS b,6,1,19,1.9,36,Estimate,,,Saul G,,,
05/14/2015,Erodium cicutarium,BRS b,6,5,12,1.4,17,Direct,,,Saul G,,,
05/14/2015,Acmispon glaber,BRS b,7,1,33,1.9,63,Estimate,,,Saul G,,,
05/14/2015,Erodium cicutarium,BRS b,7,1,1,1.0,1,Direct,,,Saul G,,,
05/14/2015,Acmispon glaber,BRS b,8,1,23,1.9,44,Estimate,,,Saul G,,,
05/14/2015,Erodium cicutarium,BRS b,8,1,1,1.0,1,Direct,,,Saul G,,,
05/14/2015,Acmispon glaber,BRS b,9,2,18,1.9,34,Estimate,,,Saul G,,,
05/14/2015,Acmispon glaber,BRS b,11,1,1,1.0,1,Direct,,,Saul G,,,
05/14/2015,Acmispon glaber,BRS b,25,1,3,1.7,5,Direct,,,Saul G,,,
05/14/2015,Acmispon glaber,BRS b,29,1,2,1.0,2,Direct,,,Saul G,,,
05/14/2015,Centaurea melitensis,BRS b,33,1,1,2.0,2,Direct,,,Saul G,,,
05/14/2015,Centaurea melitensis,BRS b,34,1,2,1.0,2,Direct,,,Saul G,CEM051415*,,
05/14/2015,Hirshfeldia incana,BRS b,35,1,3,1.7,5,Direct,,,Saul G,HI051415,,
05/14/2015,Mirablilis laevis,BRS b,39,3,18,1.1,20,Direct,Several shrubs close together in a patch.,,Saul G,ML051415,,
05/14/2015,Mirablilis laevis,BRS b,40,2,14,1.1,15,Direct,,,Saul G,,,
05/14/2015,Acmispon glaber,BRS b,43,1,14,1.3,18,Direct,,,Saul G,,,
05/14/2015,Erodium cicutarium,BRS b,48,2,3,1.0,3,Direct,,,Saul G,,,
05/14/2015,Erodium cicutarium,BRS b,49,1,1,1.0,1,Direct,,,Saul G,,,
05/14/2015,Calystegia macrostegia,BRS b,50,1,2,1.0,2,Direct,"Vine, a few others nearby in an area of several meters.",,Saul G,CM051415a*,CM051415b,
05/18/2015,Mirabilis laevis,USS a,9,1,3,1.0,3,Direct,,,Saul G,,,
05/18/2015,Eriastrum sapphirinum,USS a,30,3,5,1.0,5,Direct,,,Saul G,,,
05/18/2015,Eriastrum sapphirinum,USS a,31,4,5,1.0,5,Direct,,,Saul G,,,
05/18/2015,Eriastrum sapphirinum,USS a,32,4,5,1.2,6,Direct,,,Saul G,,,
05/18/2015,Eriastrum sapphirinum,USS a,33,3,4,1.0,4,Direct,,,Saul G,,,
05/18/2015,Eriastrum sapphirinum,USS a,42,4,5,1.0,5,Direct,,,Saul G,ES051815*,,
05/18/2015,Eriastrum sapphirinum,USS a,43,8,10,1.2,12,Direct,,,Saul G,,,
05/18/2015,Eriastrum sapphirinum,USS a,44,3,3,1.0,3,Direct,,,Saul G,,,
05/18/2015,Erodium cicutarium,NNG a,30,3,9,1.0,9,Direct,,,Saul G,EC051815**,,
05/18/2015,Erodium cicutarium,NNG a,32,1,3,1.3,4,Direct,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,1,1,14,2.4,34,Direct,,Bee,Saul G,HI051915*,,
05/19/2015,Eriastrum sapphirinum,BSS a,4,1,1,1.0,1,Direct,,,Saul G,ES051915a*,ES051915b,
05/19/2015,Marrubium vulgare,BSS a,6,1,32,2.4,77,Estimate,"Shrub-like, another several meters away",,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,8,2,25,2.6,64,Direct,,Bee,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,9,1,8,1.9,15,Direct,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,10,4,40,2.3,92,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,11,1,8,1.6,13,Direct,,,Saul G,,,
05/19/2015,Marrubium vulgare,BSS a,13,1,40,2.4,96,Estimate,,,Saul G,MV051915a,MV051915b,
05/19/2015,Hirschfeldia incana,BSS a,18,1,56,2.3,129,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,19,1,29,2.3,67,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,20,1,71,2.3,163,Estimate,,Bee (No Pollen Bags),Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,22,2,23,2.3,53,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,23,7,120,2.3,276,Estimate,,Bee (No Pollen Bags),Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,24,4,52,2.3,120,Estimate,,,Saul G,,,
05/19/2015,Unknown Mustard ???,BSS a,24,2,50,1.6,80,Estimate,"No basal rosette, thick fruit, stems totally green (no red). Prob Hirsch. Inc.",,Saul G,UM051915a,UM051915b,
05/19/2015,Hirschfeldia incana,BSS a,25,4,44,2.3,101,Estimate,,,Saul G,,,
05/19/2015,Acmispon glaber,BSS a,25,1,128,2.4,307,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,26,3,32,2.3,74,Estimate,,,Saul G,,,
05/19/2015,Acmispon glaber,BSS a,26,1,90,2.4,216,Estimate,,,Saul G,,,
05/19/2015,Acmispon glaber,BSS a,27,1,66,2.4,158,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,27,2,21,1.5,32,Direct,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,28,4,36,2.3,83,Estimate,,,Saul G,,,
05/19/2015,Acmispon glaber,BSS a,28,1,164,2.4,394,Estimate,,,Saul G,,,
05/19/2015,Acmispon glaber,BSS a,29,2,49,2.4,118,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,29,5,23,2.3,53,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,30,5,51,2.3,117,Estimate,,,Saul G,,,
05/19/2015,Lobularia maritima,BSS a,31,1,38,2.9,110,Direct,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,31,5,36,2.3,83,Estimate,,,Saul G,,,
05/19/2015,Acmispon glaber,BSS a,33,1,155,2.4,372,Estimate,,,Saul G,AG051915,,
05/19/2015,Hirschfeldia incana,BSS a,33,1,2,1.0,2,Direct,,,Saul G,,,
05/19/2015,Acmispon glaber,BSS a,35,1,2,3.0,6,Direct,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,35,1,1,1.0,1,Direct,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,36,2,6,1.2,7,Direct,,,Saul G,,,
05/19/2015,Acmispon glaber,BSS a,36,1,132,2.4,317,Estimate,,Bee,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,37,2,3,2.0,6,Direct,,,Saul G,,,
05/19/2015,Acmispon glaber,BSS a,37,1,13,2.4,31,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,38,4,47,2.3,108,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,39,8,68,2.3,156,Estimate,,2 Bees (No pollen bags),Saul G,,,
05/19/2015,Penstemon spectabilis,BSS a,40,1,1,1.0,1,Direct,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,40,5,58,2.3,133,Estimate,,Bee,Saul G,,,
05/19/2015,Penstemon spectabilis,BSS a,41,1,1,1.0,1,Direct,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,41,4,39,2.3,90,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,42,3,17,2.3,39,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,43,4,87,2.3,200,Estimate,,2 Bees (No pollen bags),Saul G,,,
05/19/2015,Penstemon spectabilis,BSS a,44,1,1,2.0,2,Direct,,,Saul G,,,
05/19/2015,Penstemon spectabilis,BSS a,45,1,30,1.5,46,Direct,Large shrub,,Saul G,PS051915,,
05/19/2015,Hirschfeldia incana,BSS a,48,1,4,1.0,4,Direct,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,49,3,98,2.3,225,Estimate,,,Saul G,,,
05/19/2015,Hirschfeldia incana,BSS a,50,4,103,2.3,237,Estimate,,3 Bees (No pollen bags),Saul G,,,
05/20/2015,Erodium cicutarium,BRS a,1,1,1,1.0,1,Direct,,,Saul G,,,
05/20/2015,Erodium cicutarium,BRS a,2,1,1,1.0,1,Direct,,,Saul G,,,
05/20/2015,Erodium cicutarium,BRS a,3,1,1,1.0,1,Direct,,,Saul G,,,
05/20/2015,Erodium cicutarium,BRS a,4,1,1,1.0,1,Direct,,,Saul G,EC052015**,,
05/20/2015,Erodium cicutarium,BRS a,5,2,2,2.0,4,Direct,,,Saul G,,,
05/20/2015,Erodium cicutarium,BRS a,6,1,1,2.0,2,Direct,,,Saul G,,,
05/20/2015,Centaurea melitensis,BRS a,8,1,1,1.0,1,Direct,,,Saul G,,,
05/20/2015,Erodium cicutarium,BRS a,9,2,2,2.0,4,Direct,,,Saul G,,,
05/20/2015,Erodium cicutarium,BRS a,13,1,2,1.0,2,Direct,,,Saul G,,,
05/20/2015,Centaurea melitensis,BRS a,18,1,1,1.0,1,Direct,,,Saul G,,,
05/20/2015,Acmispon glaber,BRS a,20,1,9,2.1,19,Direct,,,Saul G,,,
05/20/2015,Acmispon glaber,BRS a,22,1,2,3.0,6,Direct,,,Saul G,AG052015***,,
05/20/2015,Erodium cicutarium,BRS a,25,1,3,1.0,3,Direct,,,Saul G,,,
05/20/2015,Erodium cicutarium,BRS a,28,1,1,1.0,1,Direct,,,Saul G,,,
05/20/2015,Cryptantha species,BRS a,29,1,16,1.7,27,Direct,,,Saul G,CRS052015,,
05/20/2015,Hirschfeldia incana,BRS a,30,1,5,1.0,5,Direct,,,Saul G,,,
05/20/2015,Hirschfeldia incana,BRS a,31,1,6,1.0,6,Direct,,,Saul G,HI052015,,
05/20/2015,Hirschfeldia incana,BRS a,32,3,33,1.6,54,Direct,,,Saul G,,,
05/20/2015,Hirschfeldia incana,BRS a,33,1,19,2.0,38,Direct,,,Saul G,,,
05/20/2015,Centaurea melitensis,BRS a,46,2,4,1.0,4,Direct,,,Saul G,CEM052015,,
05/20/2015,Centaurea melitensis,BRS a,49,1,1,1.0,1,Direct,,,Saul G,,,
05/20/2015,Hirschfeldia incana,BRS a,49,1,18,1.7,31,Direct,,,Saul G,,,
05/20/2015,Salvia apiana,BRS a,50,1,22,2.4,52,Direct,Solitary,,Saul G,,,
05/26/2015,Mirabilis laevis,USS b,4,1,71,1.0,73,Direct,Solitary,,Saul G,ML052615**,,
05/26/2015,Camissoniopsis bistorta,USS b,37,1,1,2.0,2,Direct,,,Saul G,CB052615,,
05/26/2015,Eriastrum sapphirinum,USS b,38,1,1,2.0,2,Direct,,,Saul G,ES052615,,
05/26/2015,Eriodictyon trichocalyx,USS b,46,1,4,1.3,5,Direct,,,Saul G,ET052615**,,
05/26/2015,Erodium cicutarium,NNG b,1,3,6,1.2,7,Direct,,,Saul G,EC052615,,
05/26/2015,Erodium cicutarium,NNG b,2,2,5,1.0,5,Direct,,,Saul G,,,
05/26/2015,Erodium cicutarium,NNG b,3,3,5,1.0,5,Direct,,,Saul G,,,
05/26/2015,Eriogonum fasciculatum,NNG b,4,2,1380,22.0,30360,Estimate,"Shrub, in patch, several meters.",Bee (No pollen bags),Saul G,EF052615**,,
05/26/2015,Eriogonum fasciculatum,NNG b,8,1,564,22.0,12408,Estimate,Shrub,Bee (No pollen bags),Saul G,,,
05/26/2015,Cryptantha species,NNG b,10,2,8,1.3,10,Direct,,,Saul G,CRS052615,,
05/26/2015,Erodium cicutarium,NNG b,10,3,5,1.0,5,Direct,,,Saul G,,,
05/26/2015,Erodium cicutarium,NNG b,12,1,4,1.3,5,Direct,,,Saul G,,,
05/26/2015,Erodium cicutarium,NNG b,13,5,13,1.0,13,Direct,,,Saul G,,,
05/26/2015,Erodium cicutarium,NNG b,14,6,10,1.1,11,Direct,,,Saul G,,,
05/26/2015,Erodium cicutarium,NNG b,15,1,2,1.0,2,Direct,,,Saul G,,,
05/26/2015,Erodium cicutarium,NNG b,17,7,15,1.1,17,Direct,,,Saul G,,,
